,func_name,line,ncalls,ccalls,tottime,cumtime,func,callers
271,termIsVar,73,6929385,0,1.4751495950000002,1.4750875540000001,"<code object termIsVar at 0x10b595430, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 73>","[_lsprof.profiler_subentry(code=<code object _clean_thread_parent_frames at 0x10a32a3d0, file ""/Users/jannisgehring/VSCode/coursework-pyres/.venv/lib/python3.13/site-packages/ipykernel/ipkernel.py"", line 775>, callcount=4, reccallcount=0, totaltime=6.2041e-05, inlinetime=3.7626e-05)]"
298,termIsCompound,81,4675525,0,2.166065068,1.208686559,"<code object termIsCompound at 0x10b5c13e0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 81>","[_lsprof.profiler_subentry(code=<code object termIsVar at 0x10b595430, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 73>, callcount=4675525, reccallcount=0, totaltime=0.9573785090000001, inlinetime=0.9573450510000001)]"
272,termFunc,89,2114973,0,1.595480036,0.630023929,"<code object termFunc at 0x10b595530, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 89>","[_lsprof.profiler_subentry(code=<code object termIsCompound at 0x10b5c13e0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 81>, callcount=2114973, reccallcount=0, totaltime=0.9654561070000001, inlinetime=0.536444186)]"
236,__init__,67,901837,0,0.216851486,0.216851486,"<code object __init__ at 0x10b4df630, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/substitutions.py"", line 67>",
360,mguTermList,151,724201,0,7.283243846,2.508760864,"<code object mguTermList at 0x13aaf2400, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/unification.py"", line 151>","[_lsprof.profiler_subentry(code=<code object composeBinding at 0x10b51d7c0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/substitutions.py"", line 150>, callcount=88181, reccallcount=0, totaltime=0.17991108, inlinetime=0.09613453300000001), _lsprof.profiler_subentry(code=""<method 'pop' of 'list' objects>"", callcount=1964562, reccallcount=0, totaltime=0.299669913, inlinetime=0.299669913), _lsprof.profiler_subentry(code=""<method 'extend' of 'list' objects>"", callcount=356380, reccallcount=0, totaltime=0.06303633900000001, inlinetime=0.06303633900000001), _lsprof.profiler_subentry(code=<code object termFunc at 0x10b595530, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 89>, callcount=1786014, reccallcount=0, totaltime=1.340684857, inlinetime=0.528334806), _lsprof.profiler_subentry(code=<code object termIsCompound at 0x10b5c13e0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 81>, callcount=1786014, reccallcount=0, totaltime=0.839184307, inlinetime=0.472366337), _lsprof.profiler_subentry(code=<code object termIsVar at 0x10b595430, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 73>, callcount=1907743, reccallcount=556491, totaltime=0.308346534, inlinetime=0.44059750900000005), _lsprof.profiler_subentry(code=<code object termArgs at 0x10b595630, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 97>, callcount=356380, reccallcount=0, totaltime=0.29845033400000004, inlinetime=0.13591191), _lsprof.profiler_subentry(code=<code object __init__ at 0x10b4df630, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/substitutions.py"", line 67>, callcount=88181, reccallcount=0, totaltime=0.031917213, inlinetime=0.031917213), _lsprof.profiler_subentry(code=<code object __call__ at 0x10b5c17a0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/substitutions.py"", line 86>, callcount=296826, reccallcount=0, totaltime=0.95403, inlinetime=0.10631352300000001), _lsprof.profiler_subentry(code=<code object occursCheck at 0x10b5f0e70, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/unification.py"", line 136>, callcount=88181, reccallcount=0, totaltime=0.076134068, inlinetime=0.035348263000000005), _lsprof.profiler_subentry(code='<built-in method builtins.len>', callcount=2440064, reccallcount=0, totaltime=0.250845819, inlinetime=0.250845819)]"
313,mgu,210,724201,0,8.000740720000001,0.561898223,"<code object mgu at 0x10b5d9230, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/unification.py"", line 210>","[_lsprof.profiler_subentry(code=<code object _acquire_restore at 0x100765130, file ""/opt/homebrew/Cellar/python@3.13/3.13.0_1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/threading.py"", line 315>, callcount=1, reccallcount=0, totaltime=2.8330000000000002e-06, inlinetime=1.624e-06), _lsprof.profiler_subentry(code=""<method 'popleft' of 'collections.deque' objects>"", callcount=1, reccallcount=0, totaltime=2.5000000000000004e-07, inlinetime=2.5000000000000004e-07), _lsprof.profiler_subentry(code=<code object _process_events at 0x129e9b9c0, file ""/opt/homebrew/Cellar/python@3.13/3.13.0_1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/asyncio/selector_events.py"", line 740>, callcount=1, reccallcount=0, totaltime=2.5000000000000004e-07, inlinetime=2.5000000000000004e-07), _lsprof.profiler_subentry(code=<code object _run at 0x129e640d0, file ""/opt/homebrew/Cellar/python@3.13/3.13.0_1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/asyncio/events.py"", line 87>, callcount=1, reccallcount=0, totaltime=0.000169292, inlinetime=1.875e-06), _lsprof.profiler_subentry(code=<code object time at 0x100c99f30, file ""/opt/homebrew/Cellar/python@3.13/3.13.0_1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/asyncio/base_events.py"", line 768>, callcount=1, reccallcount=0, totaltime=1.292e-06, inlinetime=9.59e-07), _lsprof.profiler_subentry(code=""<method 'remove' of 'collections.deque' objects>"", callcount=1, reccallcount=0, totaltime=1.0420000000000001e-06, inlinetime=1.0420000000000001e-06), _lsprof.profiler_subentry(code=<code object __init__ at 0x10b4df630, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/substitutions.py"", line 67>, callcount=724200, reccallcount=0, totaltime=0.155597611, inlinetime=0.155597611), _lsprof.profiler_subentry(code=<code object mguTermList at 0x13aaf2400, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/unification.py"", line 151>, callcount=724198, reccallcount=207855, totaltime=4.994944221, inlinetime=2.508734823), _lsprof.profiler_subentry(code='<built-in method builtins.len>', callcount=1, reccallcount=0, totaltime=2.92e-07, inlinetime=2.92e-07)]"
273,termArgs,97,684315,0,0.563018676,0.24332233400000003,"<code object termArgs at 0x10b595630, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 97>","[_lsprof.profiler_subentry(code=<code object termIsCompound at 0x10b5c13e0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 81>, callcount=684315, reccallcount=0, totaltime=0.319696342, inlinetime=0.177013888)]"
226,apply,117,317336,4532,0.9128666830000001,0.32569730700000005,"<code object apply at 0x10b49f860, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/substitutions.py"", line 117>","[_lsprof.profiler_subentry(code=""<method 'extend' of 'list' objects>"", callcount=300686, reccallcount=0, totaltime=0.050553301, inlinetime=0.050553301), _lsprof.profiler_subentry(code=<code object termFunc at 0x10b595530, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 89>, callcount=300686, reccallcount=0, totaltime=0.22790173200000002, inlinetime=0.091667684), _lsprof.profiler_subentry(code=<code object termIsVar at 0x10b595430, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 73>, callcount=317336, reccallcount=0, totaltime=0.06967878400000001, inlinetime=0.06965020100000001), _lsprof.profiler_subentry(code=<code object termArgs at 0x10b595630, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 97>, callcount=300686, reccallcount=0, totaltime=0.23593734200000002, inlinetime=0.097792291), _lsprof.profiler_subentry(code=<code object apply at 0x10b49f860, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/substitutions.py"", line 117>, callcount=4532, reccallcount=0, totaltime=0.016726027, inlinetime=0.005923745), _lsprof.profiler_subentry(code=<code object value at 0x10b553220, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/substitutions.py"", line 101>, callcount=16650, reccallcount=0, totaltime=0.0030982170000000003, inlinetime=0.0030982170000000003)]"
301,__call__,86,298420,0,0.980787952,0.10700582600000001,"<code object __call__ at 0x10b5c17a0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/substitutions.py"", line 86>","[_lsprof.profiler_subentry(code=<code object apply at 0x10b49f860, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/substitutions.py"", line 117>, callcount=298420, reccallcount=0, totaltime=0.873782126, inlinetime=0.305589845)]"
315,occursCheck,136,88182,0,0.07613494300000001,0.035348638,"<code object occursCheck at 0x10b5f0e70, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/unification.py"", line 136>","[_lsprof.profiler_subentry(code=<code object termIsCompound at 0x10b5c13e0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 81>, callcount=88182, reccallcount=0, totaltime=0.040786305, inlinetime=0.022339420000000002)]"
247,composeBinding,150,88182,0,0.179912914,0.096135784,"<code object composeBinding at 0x10b51d7c0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/substitutions.py"", line 150>","[_lsprof.profiler_subentry(code=<code object _clean_thread_parent_frames at 0x10a32a3d0, file ""/Users/jannisgehring/VSCode/coursework-pyres/.venv/lib/python3.13/site-packages/ipykernel/ipkernel.py"", line 775>, callcount=4, reccallcount=0, totaltime=9.5376e-05, inlinetime=3.0125e-05), _lsprof.profiler_subentry(code=""<method 'keys' of 'dict' objects>"", callcount=88182, reccallcount=0, totaltime=0.015734908000000002, inlinetime=0.015734908000000002), _lsprof.profiler_subentry(code=<code object __init__ at 0x10b4df630, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/substitutions.py"", line 67>, callcount=88182, reccallcount=0, totaltime=0.028862289000000003, inlinetime=0.028862289000000003), _lsprof.profiler_subentry(code=<code object apply at 0x10b49f860, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/substitutions.py"", line 117>, callcount=14384, reccallcount=0, totaltime=0.039084557000000006, inlinetime=0.014183717)]"
